Code,Title,Category,Name,Variant Name,Price,In Stock,URL
penny-strapless-midi-dress-ibiza-palm,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Penny Strapless Midi Dress - Ibiza Palm,XS,79.00,True,https://petalandpup.com/products/penny-strapless-midi-dress-ibiza-palm
peppa-maxi-dress-beige-white,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Peppa Maxi Dress - Beige/White,XS,59.97,True,https://petalandpup.com/products/peppa-maxi-dress-beige-white
perrie-long-sleeve-midi-dress-green,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Perrie Long Sleeve Midi Dress - Green,XS,49.97,False,https://petalandpup.com/products/perrie-long-sleeve-midi-dress-green
peta-dress-white,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Peta Dress - White,XS,69.00,False,https://petalandpup.com/products/peta-dress-white
peyton-midi-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Peyton Midi Dress - Black,XS,83.97,True,https://petalandpup.com/products/peyton-midi-dress-black
phoebe-one-shoulder-mini-dress-pink-orange,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Phoebe One Shoulder Mini Dress - Pink/Orange,S,79.00,False,https://petalandpup.com/products/phoebe-one-shoulder-mini-dress-pink-orange
phoenix-long-sleeve-mini-dress-denim,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Phoenix Long Sleeve Mini Dress - Denim,XS,99.00,True,https://petalandpup.com/products/phoenix-long-sleeve-mini-dress-denim
piccolo-strapless-maxi-dress-green-papaya,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Piccolo Strapless Maxi Dress - Green Papaya,XS,89.00,True,https://petalandpup.com/products/piccolo-strapless-maxi-dress-green-papaya
pierce-long-sleeve-mini-dress-dark-wine,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pierce Long Sleeve Mini Dress - Dark Wine,XS,65.97,True,https://petalandpup.com/products/pierce-long-sleeve-mini-dress-dark-wine
pierre-long-sleeve-lace-maxi-dress-mocha,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pierre Long Sleeve Lace Maxi Dress - Mocha,XS,83.97,True,https://petalandpup.com/products/pierre-long-sleeve-lace-maxi-dress-mocha
pierre-long-sleeve-lace-maxi-dress-navy,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pierre Long Sleeve Lace Maxi Dress - Navy,XS,59.97,False,https://petalandpup.com/products/pierre-long-sleeve-lace-maxi-dress-navy
pilla-long-sleeve-midi-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pilla Long Sleeve Midi Dress - Black,S,99.00,False,https://petalandpup.com/products/pilla-long-sleeve-midi-dress-black
piper-dress-sage,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Piper Dress - Sage,0,69.00,False,https://petalandpup.com/products/piper-dress-sage
pippa-long-sleeve-midi-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pippa Long Sleeve Midi Dress - Black,XS,109.00,True,https://petalandpup.com/products/pippa-long-sleeve-midi-dress-black
pippa-long-sleeve-midi-dress-emerald,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pippa Long Sleeve Midi Dress - Emerald,XS,109.00,True,https://petalandpup.com/products/pippa-long-sleeve-midi-dress-emerald
pippa-maxi-dress-off-white,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pippa Maxi Dress - Off White,XS,89.00,True,https://petalandpup.com/products/pippa-maxi-dress-off-white
pipps-long-sleeve-mini-dress-multi,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pipps Long Sleeve Mini Dress - Multi,S,89.00,False,https://petalandpup.com/products/pipps-long-sleeve-mini-dress-multi
pixie-maxi-dress-beige-tan,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pixie Maxi Dress - Beige Tan,XS,89.00,False,https://petalandpup.com/products/pixie-maxi-dress-beige-tan
pixie-maxi-dress-pink-red,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pixie Maxi Dress - Pink Red,XS,89.00,True,https://petalandpup.com/products/pixie-maxi-dress-pink-red
pontee-one-shoulder-pleated-midi-dress-coral,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pontee One Shoulder Pleated Midi Dress - Coral,XS,99.00,True,https://petalandpup.com/products/pontee-one-shoulder-pleated-midi-dress-coral
pontee-one-shoulder-pleated-midi-dress-orchid,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pontee One Shoulder Pleated Midi Dress - Orchid,XS,99.00,True,https://petalandpup.com/products/pontee-one-shoulder-pleated-midi-dress-orchid
pontee-one-shoulder-pleated-midi-dress-purple,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Pontee One Shoulder Pleated Midi Dress - Purple,XS,99.00,False,https://petalandpup.com/products/pontee-one-shoulder-pleated-midi-dress-purple
praiano-jumpsuit-palm-print,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Praiano Jumpsuit - Palm Print,S,23.97,False,https://petalandpup.com/products/praiano-jumpsuit-palm-print
quincy-maxi-dress-natural-camel,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Quincy Maxi Dress - Natural/Camel,S,59.97,True,https://petalandpup.com/products/quincy-maxi-dress-natural-camel
quinley-romper-oatmeal,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Quinley Romper - Oatmeal,XS,59.00,False,https://petalandpup.com/products/quinley-romper-oatmeal
quinn-long-sleeve-mini-dress-warm-multi,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Quinn Long Sleeve Mini Dress - Warm Multi,XS,53.97,True,https://petalandpup.com/products/quinn-long-sleeve-mini-dress-warm-multi
quinnie-midi-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Quinnie Midi Dress - Black,XS,76.97,True,https://petalandpup.com/products/quinnie-midi-dress-black
rachel-midi-dress-blushed-garden,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rachel Midi Dress - Blushed Garden,XS,99.00,True,https://petalandpup.com/products/rachel-midi-dress-blushed-garden
raelyn-mini-dress-pink,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Raelyn Mini Dress - Pink,S,85.00,False,https://petalandpup.com/products/raelyn-mini-dress-pink
ramona-long-sleeve-maxi-dress-sage,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Ramona Long Sleeve Maxi Dress - Sage,XS,79.00,True,https://petalandpup.com/products/ramona-long-sleeve-maxi-dress-sage
ravello-maxi-dress-cream,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Ravello Maxi Dress - Cream,XS,149.00,False,https://petalandpup.com/products/ravello-maxi-dress-cream
raya-jumpsuit-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Raya Jumpsuit - Black,XS,59.97,True,https://petalandpup.com/products/raya-jumpsuit-black
reagan-maxi-dress-blue,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Reagan Maxi Dress - Blue,XS,89.00,False,https://petalandpup.com/products/reagan-maxi-dress-blue
reanna-maxi-dress-olive-multi,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Reanna Maxi Dress - Olive Multi,S,109.00,True,https://petalandpup.com/products/reanna-maxi-dress-olive-multi
reece-dress-pink,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Reece Dress - Pink,0,51.97,False,https://petalandpup.com/products/reece-dress-pink
reese-long-sleeve-mini-dress-pink-floral,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Reese Long Sleeve Mini Dress - Pink Floral,XS,69.97,True,https://petalandpup.com/products/reese-long-sleeve-mini-dress-pink-floral
reigan-dress-mocha,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Reigan Dress - Mocha,XS/S,69.97,True,https://petalandpup.com/products/reigan-dress-mocha
remmie-strapless-maxi-dress-black-white,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Remmie Strapless Maxi Dress - Black/White,XS,89.00,True,https://petalandpup.com/products/remmie-strapless-maxi-dress-black-white
remmy-mini-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Remmy Mini Dress - Black,S,20.97,False,https://petalandpup.com/products/remmy-mini-dress-black
reyna-off-shoulder-maxi-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Reyna Off Shoulder Maxi Dress - Black,XS,99.00,True,https://petalandpup.com/products/reyna-off-shoulder-maxi-dress-black
rhianna-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rhianna Dress - Black,XS/S,55.97,False,https://petalandpup.com/products/rhianna-dress-black
rhodes-mini-dress-brown,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rhodes Mini Dress - Brown,S,65.97,True,https://petalandpup.com/products/rhodes-mini-dress-brown
ricki-maxi-dress-midnight-indigo,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Ricki Maxi Dress - Midnight Indigo,XS,89.00,True,https://petalandpup.com/products/ricki-maxi-dress-midnight-indigo
ricki-maxi-dress-ruby-wine,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Ricki Maxi Dress - Ruby Wine,XS,89.00,True,https://petalandpup.com/products/ricki-maxi-dress-ruby-wine
ricki-mini-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Ricki Mini Dress - Black,XS,15.97,False,https://petalandpup.com/products/ricki-mini-dress-black
ricki-velvet-maxi-dress-midnight,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Ricki Velvet Maxi Dress - Midnight,XS,69.97,True,https://petalandpup.com/products/ricki-velvet-maxi-dress-midnight
ricki-velvet-maxi-dress-wine,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Ricki Velvet Maxi Dress - Wine,XS,69.97,True,https://petalandpup.com/products/ricki-velvet-maxi-dress-wine
riley-midi-dress-blue,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Riley Midi Dress - Blue,XS,89.00,False,https://petalandpup.com/products/riley-midi-dress-blue
riley-waist-tie-romper-olive,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Riley Waist Tie Romper - Olive,XS,59.00,False,https://petalandpup.com/products/riley-waist-tie-romper-olive
rilie-halterneck-mini-dress-white,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rilie Halterneck Mini Dress - White,XS,69.00,True,https://petalandpup.com/products/rilie-halterneck-mini-dress-white
rita-midi-dress-multi,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rita Midi Dress - Multi,S,79.00,True,https://petalandpup.com/products/rita-midi-dress-multi
robbins-midi-dress-beige-brown,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Robbins Midi Dress - Beige Brown,XS,65.97,True,https://petalandpup.com/products/robbins-midi-dress-beige-brown
robin-midi-dress-red,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Robin Midi Dress - Red,XS,65.97,True,https://petalandpup.com/products/robin-midi-dress-red
romelly-mini-dress-leopard,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Romelly Mini Dress - Leopard,XS,84.00,True,https://petalandpup.com/products/romelly-mini-dress-leopard
romi-linen-dress-natural,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Romi Linen Dress - Natural,XS,89.00,True,https://petalandpup.com/products/romi-linen-dress-natural
romi-strapless-mini-dress-emerald-green,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Romi Strapless Mini Dress - Emerald Green,S,59.97,False,https://petalandpup.com/products/romi-strapless-mini-dress-emerald-green
romy-maxi-dress-cream,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Romy Maxi Dress - Cream,S,83.97,True,https://petalandpup.com/products/romy-maxi-dress-cream
rori-ruffle-maxi-dress-pink-floral,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rori Ruffle Maxi Dress - Pink Floral,XS,99.00,False,https://petalandpup.com/products/rori-ruffle-maxi-dress-pink-floral
rosa-denim-jumpsuit-dark-denim,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rosa Denim Jumpsuit - Dark Denim,S,59.97,True,https://petalandpup.com/products/rosa-denim-jumpsuit-dark-denim
rosa-midi-dress-white,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rosa Midi Dress - White,XS,99.00,True,https://petalandpup.com/products/rosa-midi-dress-white
rose-midi-dress-blue-white,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rose Midi Dress - Blue/White,XS,89.00,True,https://petalandpup.com/products/rose-midi-dress-blue-white
rosie-shirred-tie-front-mini-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rosie Shirred Tie Front Mini Dress - Black,S,52.97,False,https://petalandpup.com/products/rosie-shirred-tie-front-mini-dress-black
rowan-frill-mini-dress-coral,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rowan Frill Mini Dress - Coral,XS,69.00,False,https://petalandpup.com/products/rowan-frill-mini-dress-coral
rowen-long-sleeve-maxi-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rowen Long Sleeve Maxi Dress - Black,XS,71.97,True,https://petalandpup.com/products/rowen-long-sleeve-maxi-dress-black
ruana-maxi-dress-black-floral,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Ruana Maxi Dress - Black Floral,XS,53.97,True,https://petalandpup.com/products/ruana-maxi-dress-black-floral
ruby-mini-dress-blue,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Ruby Mini Dress - Blue,2,79.00,False,https://petalandpup.com/products/ruby-mini-dress-blue
ruth-mini-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Ruth Mini Dress - Black,XS,69.97,True,https://petalandpup.com/products/ruth-mini-dress-black
ryder-strapless-midi-dress-soleil,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Ryder Strapless Midi Dress - Soleil,XS,79.00,True,https://petalandpup.com/products/ryder-strapless-midi-dress-soleil
rylee-midi-dress-tie-dye,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Rylee Midi Dress - Tie Dye,XS,79.00,True,https://petalandpup.com/products/rylee-midi-dress-tie-dye
sabbia-maxi-dress-pink-stripe,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Sabbia Maxi Dress - Pink Stripe,XS,109.00,True,https://petalandpup.com/products/sabbia-maxi-dress-pink-stripe
sachie-cut-out-mini-dress-orange,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Sachie Cut Out Mini Dress - Orange,2,79.00,False,https://petalandpup.com/products/sachie-cut-out-mini-dress-orange
sadie-midi-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Sadie Midi Dress - Black,XS,109.00,True,https://petalandpup.com/products/sadie-midi-dress-black
safi-plisse-maxi-dress-wine,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Safi Plisse Maxi Dress - Wine,XS,65.97,True,https://petalandpup.com/products/safi-plisse-maxi-dress-wine
saga-cut-out-midi-dress-black-floral,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Saga Cut Out Midi Dress - Black Floral,XS,79.00,False,https://petalandpup.com/products/saga-cut-out-midi-dress-black-floral
salvatore-long-sleeve-midi-dress-black,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Salvatore Long Sleeve Midi Dress - Black,XS,59.97,False,https://petalandpup.com/products/salvatore-long-sleeve-midi-dress-black
samara-mini-dress-pink,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Samara Mini Dress - Pink,XS,79.00,False,https://petalandpup.com/products/samara-mini-dress-pink
sammy-frill-romper-pink,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Sammy Frill Romper - Pink,S,70.00,True,https://petalandpup.com/products/sammy-frill-romper-pink
sanal-tiered-mini-dress-pink-floral,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Sanal Tiered Mini Dress - Pink Floral,2,17.97,False,https://petalandpup.com/products/sanal-tiered-mini-dress-pink-floral
santiago-off-shoulder-midi-dress-bronze,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Santiago Off Shoulder Midi Dress - Bronze,XS,89.00,True,https://petalandpup.com/products/santiago-off-shoulder-midi-dress-bronze
santiago-off-shoulder-midi-dress-dusty-rose,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Santiago Off Shoulder Midi Dress - Dusty Rose,XS,89.00,False,https://petalandpup.com/products/santiago-off-shoulder-midi-dress-dusty-rose
santiago-off-shoulder-midi-dress-emerald,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Santiago Off Shoulder Midi Dress - Emerald,XS,89.00,False,https://petalandpup.com/products/santiago-off-shoulder-midi-dress-emerald
santiago-off-shoulder-midi-dress-navy,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Santiago Off Shoulder Midi Dress - Navy,XS,89.00,False,https://petalandpup.com/products/santiago-off-shoulder-midi-dress-navy
santiago-off-shoulder-mini-dress-midnight-blue,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Santiago Off Shoulder Mini Dress - Midnight Blue,XS,89.00,True,https://petalandpup.com/products/santiago-off-shoulder-mini-dress-midnight-blue
sarah-strapless-jumpsuit-multi,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Sarah Strapless Jumpsuit - Multi,S,79.00,True,https://petalandpup.com/products/sarah-strapless-jumpsuit-multi
sarai-dress-yellow-floral,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Sarai Dress - Yellow Floral,XS,89.00,True,https://petalandpup.com/products/sarai-dress-yellow-floral
sarelle-maxi-dress-tan-blush,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Sarelle Midi Dress - Tan Blush,XS,89.00,True,https://petalandpup.com/products/sarelle-maxi-dress-tan-blush
sarey-maxi-dress-burgundy,25% Off All Dresses And Jumpsuits,25% Off All Dresses And Jumpsuits,Sarey Maxi Dress - Burgundy,XS,83.97,False,https://petalandpup.com/products/sarey-maxi-dress-burgundy
